ChEMBL_ID,SMILES,MW,LogP,HBD,HBA,TPSA,RotBonds,Rings,AtomCount,Lipinski,Veber,Ghose,Egan,PAINS,Brenk,Lipinski_Score,Veber_Score,Ghose_Score,Egan_Score,PAINS_Score,Brenk_Score,Quality_Score,Quality_Class
CHEMBL6329,Cc1cc(-n2ncc(=O)[nH]c2=O)ccc1C(=O)c1ccccc1Cl,341.754,2.113619999999999,1,4,84.82,3,3,24,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6328,Cc1cc(-n2ncc(=O)[nH]c2=O)ccc1C(=O)c1ccc(C#N)cc1,332.3190000000001,1.3318999999999996,1,5,108.60999999999999,3,3,25,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL265667,Cc1cc(-n2ncc(=O)[nH]c2=O)cc(C)c1C(O)c1ccc(Cl)cc1,357.797,2.2727399999999998,2,4,87.98,3,3,25,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6362,Cc1ccc(C(=O)c2ccc(-n3ncc(=O)[nH]c3=O)cc2)cc1,307.309,1.4602199999999999,1,4,84.82,3,3,23,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL267864,Cc1cc(-n2ncc(=O)[nH]c2=O)ccc1C(=O)c1ccc(Cl)cc1,341.754,2.113619999999999,1,4,84.82,3,3,24,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6363,Cc1cc(-n2ncc(=O)[nH]c2=O)ccc1C(=O)c1ccccc1,307.309,1.4602199999999996,1,4,84.82,3,3,23,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6352,Cc1cc(Br)ccc1C(=O)c1ccc(-n2ncc(=O)[nH]c2=O)cc1Cl,420.6500000000001,2.876120000000001,1,4,84.82,3,3,25,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL268097,O=C(c1ccc(Cl)cc1Cl)c1ccc(-n2ncc(=O)[nH]c2=O)cc1Cl,396.6170000000001,3.112000000000002,1,4,84.82,3,3,25,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL266457,CS(=O)(=O)c1ccc(C(=O)c2ccc(-n3ncc(=O)[nH]c3=O)cc2Cl)cc1,405.8190000000001,1.2087,1,6,118.95999999999998,4,3,27,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL268556,c1cc2cc(c1)-c1cccc(c1)C[n+]1ccc(c3ccccc31)NCCCCCCCCCCNc1cc[n+](c3ccccc13)C2,606.8580000000003,9.289800000000001,2,2,31.819999999999997,0,8,46,Fail,Pass,Fail,Fail,Clean,Alert,0,1,0,0,1,0,2,Poor
CHEMBL6214,CSc1ccc(C(=O)c2ccc(-n3ncc(=O)[nH]c3=O)cc2Cl)cc1,373.821,2.5271,1,5,84.82,4,3,25,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6222,O=C(c1ccc(Cl)cc1)c1ccc(-n2ncc(=O)[nH]c2=O)cc1Cl,362.17200000000014,2.4585999999999997,1,4,84.82,3,3,24,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6206,O=C1O/C(=C/Br)CCC1c1cccc2ccccc12,317.182,4.496700000000003,0,2,26.3,1,3,19,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6223,O=C1O/C(=C/I)CCC1c1cccc2ccccc12,364.182,4.536800000000003,0,2,26.3,1,3,19,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL269758,C#C/C=C1\CCC(c2cccc3ccccc23)C(=O)O1,262.308,3.7775000000000025,0,2,26.3,1,3,20,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6228,O=C1O/C(=C\I)CCC1c1cccc2ccccc12,364.182,4.536800000000003,0,2,26.3,1,3,19,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL268365,O=C(c1ccccc1)c1ccc(-n2ncc(=O)[nH]c2=O)cc1,293.28200000000004,1.1517999999999997,1,4,84.82,3,3,22,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6230,O=c1cnn(-c2ccc(C(O)c3ccc(Cl)cc3)c(Cl)c2)c(=O)[nH]1,364.18800000000005,2.3093,2,4,87.97999999999999,3,3,24,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6254,O=C(c1ccccc1)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,327.727,1.8051999999999997,1,4,84.82,3,3,23,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6268,Cc1cc(-n2ncc(=O)[nH]c2=O)ccc1C(O)c1ccccc1,309.32500000000005,1.3109199999999996,2,4,87.98,3,3,23,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL414196,COc1cc2nc(N3CCN(C(=O)C4CC4c4ccccc4)CC3)nc(N)c2cc1OC,433.5120000000002,2.6815000000000007,1,7,93.81,5,5,32,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL268528,COc1ccc(C(=O)c2ccc(-n3ncc(=O)[nH]c3=O)cc2)cc1,323.30800000000005,1.1603999999999999,1,5,94.05000000000001,4,3,24,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL112998,COc1cc2nc(N3CCN(S(=O)(=O)c4cccs4)CC3)nc(N)c2cc1OC,435.53100000000023,1.8016,1,9,110.88,5,4,29,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6266,c1ccc2c(c1)c1cc[n+]2Cc2ccc(cc2)-c2ccc(cc2)C[n+]2ccc(c3ccccc32)NCCCCCCCCCCN1,606.858,9.289800000000001,2,2,31.82,0,10,46,Fail,Pass,Fail,Fail,Clean,Alert,0,1,0,0,1,0,2,Poor
CHEMBL6354,Nc1cc[n+](Cc2cccc(-c3cccc(C[n+]4ccc(N)c5ccccc54)c3)c2)c2ccccc12,468.6040000000002,5.496000000000005,2,2,59.8,5,6,36,Fail,Pass,Pass,Pass,Clean,Alert,0,1,1,1,1,0,4,Moderate
CHEMBL429017,Nc1cc[n+](Cc2ccc(CCc3ccc(C[n+]4ccc(N)c5ccccc54)cc3)cc2)c2ccccc12,496.6580000000002,5.614200000000005,2,2,59.8,7,6,38,Fail,Pass,Fail,Pass,Clean,Alert,0,1,0,1,1,0,3,Moderate
CHEMBL6361,Nc1cc[n+](Cc2ccc(/C=C\c3ccc(C[n+]4ccc(N)c5ccccc54)cc3)cc2)c2ccccc12,494.6420000000002,5.999400000000005,2,2,59.8,6,6,38,Fail,Pass,Fail,Fail,Clean,Alert,0,1,0,0,1,0,2,Poor
CHEMBL6212,c1ccc(C[n+]2ccc(NCCCCCCCCCCNc3cc[n+](Cc4ccccc4)c4ccccc34)c3ccccc32)cc1,608.8740000000001,9.309400000000002,2,2,31.819999999999997,17,6,46,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL258254,C1=C\c2ccc(cc2)C[n+]2ccc(c3ccccc32)NCCCCCCCCCCNc2cc[n+](c3ccccc23)Cc2ccc/1cc2,632.8960000000003,9.793199999999999,2,2,31.819999999999997,0,9,48,Fail,Pass,Fail,Fail,Clean,Alert,0,1,0,0,1,0,2,Poor
CHEMBL266885,c1ccc2c(c1)c1cc[n+]2Cc2ccc(cc2)CCc2ccc(cc2)C[n+]2ccc(c3ccccc32)NCCCCCCCCCCN1,634.9119999999997,9.408000000000001,2,2,31.82,0,10,48,Fail,Pass,Fail,Fail,Clean,Alert,0,1,0,0,1,0,2,Poor
CHEMBL446445,c1ccc2c(c1)c1cc[n+]2Cc2ccc(cc2)Cc2ccc(cc2)C[n+]2ccc(c3ccccc32)NCCCCCCCCCCN1,620.8849999999998,9.213600000000001,2,2,31.82,0,10,47,Fail,Pass,Fail,Fail,Clean,Alert,0,1,0,0,1,0,2,Poor
CHEMBL6356,Nc1cc[n+](Cc2ccc3c(c2)Cc2cc(C[n+]4ccc(N)c5ccccc54)ccc2-3)c2ccccc12,480.6150000000002,5.400200000000004,2,2,59.8,4,7,37,Fail,Pass,Fail,Pass,Clean,Alert,0,1,0,1,1,0,3,Moderate
CHEMBL269729,Nc1cc[n+](Cc2ccc(-c3ccc(C[n+]4ccc(N)c5ccccc54)cc3)cc2)c2ccccc12,468.60400000000016,5.496000000000004,2,2,59.8,5,6,36,Fail,Pass,Pass,Pass,Clean,Alert,0,1,1,1,1,0,4,Moderate
CHEMBL6344,Cc1cc(-n2ncc(=O)[nH]c2=O)ccc1C(=O)c1ccc(Cl)cc1Cl,376.19900000000007,2.7670200000000005,1,4,84.82,3,3,25,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6207,c1ccc2c(c1)c1cc[n+]2Cc2ccc3c(c2)Cc2cc(ccc2-3)C[n+]2ccc(c3ccccc32)NCCCCCCCCCCN1,618.8689999999998,9.194000000000003,2,2,31.82,0,9,47,Fail,Pass,Fail,Fail,Clean,Alert,0,1,0,0,1,0,2,Poor
CHEMBL6315,Nc1cc[n+](Cc2ccc(Cc3ccc(C[n+]4ccc(N)c5ccccc54)cc3)cc2)c2ccccc12,482.6310000000002,5.419800000000004,2,2,59.8,6,6,37,Fail,Pass,Fail,Pass,Clean,Alert,0,1,0,1,1,0,3,Moderate
CHEMBL266223,COC(=O)/C=C/C(=O)Nc1ccc(CCCCC(=O)N2CCN(c3nc(N)c4cc(OC)c(OC)cc4n3)CC2)cc1,576.6540000000002,2.958500000000001,2,10,149.20999999999998,11,4,42,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL263077,COc1cc2nc(N3CCN(C(=O)CCc4ccccc4)CC3)nc(N)c2cc1OC,421.5010000000002,2.5106,1,7,93.81,6,4,31,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6347,COc1ccc(/C=C/C(=O)N2CCN(c3nc(N)c4cc(OC)c(OC)cc4n3)CC2)cc1,449.51100000000025,2.599800000000001,1,8,103.04,6,4,33,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6348,COc1cc2nc(N3CCN(C(=O)/C=C/c4cccc(F)c4)CC3)nc(N)c2cc1OC,437.47500000000025,2.7303000000000006,1,7,93.81,5,4,32,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6339,COc1cc2nc(N3CCN(C(=O)C4CC5C=CC4C5)CC3)nc(N)c2cc1OC,409.4900000000003,2.09,1,7,93.81,4,5,30,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6340,C/C=C/C=C/C(=O)N1CCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,383.4520000000002,2.0101,1,7,93.81000000000002,5,3,28,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL268768,COc1cc2nc(N3CCN(C(=O)/C=C/c4ccccc4)CC3)nc(N)c2cc1OC,419.48500000000024,2.5912000000000006,1,7,93.81,5,4,31,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6358,COc1cc2nc(N3CCN(C(=O)/C=C/c4ccc(F)cc4)CC3)nc(N)c2cc1OC,437.47500000000025,2.7303000000000006,1,7,93.81,5,4,32,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6351,COc1cc2nc(N3CCN(C(=O)/C=C/c4ccc(Cl)cc4)CC3)nc(N)c2cc1OC,453.93000000000023,3.244600000000001,1,7,93.81,5,4,32,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6342,COc1cc2nc(N3CCN(C(=O)/C(F)=C/c4ccccc4)CC3)nc(N)c2cc1OC,437.47500000000025,2.8884000000000007,1,7,93.81,5,4,32,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6218,COc1cc2nc(N3CCN(C(=O)Nc4ccccc4)CC3)nc(N)c2cc1OC,408.4620000000003,2.5833000000000004,2,7,105.84,4,4,30,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6219,COC(=O)/C=C/C(=O)Nc1ccc(/C=C/C(=O)N2CCN(c3nc(N)c4cc(OC)c(OC)cc4n3)CC2)cc1,546.5840000000004,2.2588999999999997,2,10,149.20999999999998,8,4,40,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL6208,COc1cc2nc(N3CCN(/C(S)=N/C4CCCCC4)CC3)nc(N)c2cc1OC,430.5780000000004,2.9697000000000005,2,7,89.10000000000001,4,4,30,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL429379,COc1cc2nc(N3CCN(C(=O)C4=CC5C=CC4CC5)CC3)nc(N)c2cc1OC,421.5010000000003,2.4002000000000008,1,7,93.81,4,6,31,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL415285,COc1cc2nc(N3CCN(S(=O)(=O)c4ccc(C)cc4)CC3)nc(N)c2cc1OC,443.5290000000003,2.04852,1,8,110.88,5,4,31,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL264721,COc1cc2nc(N3CCN(/C(S)=N/c4ccccc4)CC3)nc(N)c2cc1OC,424.53000000000026,2.9687,2,7,89.10000000000001,4,4,30,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL415286,O=C(c1ccc(-n2ncc(=O)[nH]c2=O)cc1)c1cccs1,299.31100000000004,1.2133,1,5,84.82,3,3,21,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6226,Cc1cc(-n2ncc(=O)[nH]c2=O)ccc1Cc1ccccc1,293.326,1.8200199999999997,1,3,67.75,3,3,22,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6236,Cc1cc(-n2ncc(=O)[nH]c2=O)cc(Cl)c1C(=O)c1ccc(Cl)cc1,376.19900000000007,2.7670200000000005,1,4,84.82,3,3,25,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6237,O=C(c1ccccc1)c1cccc(-n2ncc(=O)[nH]c2=O)c1,293.28200000000004,1.1517999999999993,1,4,84.82,3,3,22,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6238,Cc1cc(-n2ncc(=O)[nH]c2=O)cc(C)c1C(=O)c1ccc(Cl)cc1,355.78100000000006,2.42204,1,4,84.82,3,3,25,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL266484,Cc1cc(Cl)ccc1C(=O)c1ccc(-n2ncc(=O)[nH]c2=O)cc1C,355.7810000000001,2.42204,1,4,84.82,3,3,25,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6239,CC(=O)c1ccc(-n2ncc(=O)[nH]c2=O)cc1Cl,265.656,0.7767999999999999,1,4,84.82,2,2,18,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6240,O=C(c1ccccc1)c1ccc(-n2ncc(=O)[nH]c2=O)cc1Cl,327.7270000000001,1.8051999999999997,1,4,84.82,3,3,23,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6243,Cc1cc(C)c(C(=O)c2ccc(-n3ncc(=O)[nH]c3=O)cc2)c(C)c1,335.3630000000001,2.0770599999999995,1,4,84.82,3,3,25,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6272,O=C(c1ccc(Cl)cc1)c1ccc(-n2ncc(=O)[nH]c2=O)cc1,327.7270000000001,1.8051999999999992,1,4,84.82,3,3,23,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL269496,Cc1cc(-n2ncc(=O)[nH]c2=O)ccc1C(O)c1ccc(Cl)cc1,343.7700000000001,1.9643199999999994,2,4,87.98,3,3,24,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6283,c1cncc(CN2CCN(CC3CCCCN3)CC2)c1,274.412,1.3413,1,4,31.400000000000006,4,3,20,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6284,c1cc(CN2CCN(CC3CCCCN3)CC2)ccn1,274.4119999999999,1.3412999999999997,1,4,31.4,4,3,20,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6277,CN1CCCCC1CN1CCN(Cc2ccncc2)CC1,288.4390000000001,1.6834999999999996,0,4,22.61,4,3,21,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL268830,CN1CCCCC1CN1CCN(Cc2cccnc2)CC1,288.4390000000001,1.6834999999999996,0,4,22.61,4,3,21,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6290,COc1cc2nc(N3CCN(C(=O)/C=C/c4ccc(Br)cc4)CC3)nc(N)c2cc1OC,498.38100000000026,3.353700000000001,1,7,93.81,5,4,32,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL6308,CCCC(=O)c1ccc(-n2ncc(=O)[nH]c2=O)cc1,259.265,0.9036,1,4,84.82,4,2,19,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL268150,CC(=O)c1ccc(-n2ncc(=O)[nH]c2=O)cc1,231.211,0.12339999999999979,1,4,84.82,2,2,17,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6293,O=c1cnn(-c2ccc(-c3ccc4oc5ccc(Cl)cc5c(=O)c4c3)cc2)c(=O)[nH]1,417.8080000000001,3.5008000000000026,1,5,97.95999999999998,2,5,30,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL447227,COc1cc2nc(N3CCN(C(=O)c4ccc(N=C=S)c(I)c4)CC3)nc(N)c2cc1OC,576.4200000000001,3.5305000000000017,1,9,106.17,5,4,33,Fail,Pass,Fail,Pass,Clean,Alert,0,1,0,1,1,0,3,Moderate
CHEMBL6302,COc1cc2nc(N3CCN(/C(S)=N/c4ccc(NC(=S)N5CC5)cc4)CC3)nc(N)c2cc1OC,524.6760000000004,2.9811000000000005,3,8,104.14,5,5,36,Fail,Pass,Fail,Pass,Clean,Alert,0,1,0,1,1,0,3,Moderate
CHEMBL268831,CN1CCC[C@H]1CN1CCN(Cc2ccncc2)CC1,274.4120000000001,1.2933999999999992,0,4,22.61,4,3,20,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL267915,CN1CCC[C@H]1CN1CCN(Cc2cccnc2)CC1,274.4120000000001,1.2933999999999992,0,4,22.61,4,3,20,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL2,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,383.40800000000024,1.7845999999999997,1,8,106.95,4,4,28,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6306,COC(=O)/C=C/C=C/C(=O)N1CCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,427.46100000000024,1.1631999999999996,1,9,120.11000000000001,6,3,31,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL415103,COc1cc2nc(N3CCN(C(=O)C4OC4c4ccccc4)CC3)nc(N)c2cc1OC,435.48400000000026,2.017899999999999,1,8,106.34,5,5,32,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6321,COc1cc2nc(N3CCN(C(=O)/C=C/C(=O)c4ccccc4)CC3)nc(N)c2cc1OC,447.49500000000023,2.3169000000000004,1,8,110.88,6,4,33,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6323,COc1cc2nc(N3CCN(C(=O)c4ccc5ccccc5c4)CC3)nc(N)c2cc1OC,443.5070000000003,3.344800000000001,1,7,93.81,4,5,33,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6313,COc1cc2nc(N3CCN(/C(S)=N/c4ccc(N=[N+]=[N-])cc4)CC3)nc(N)c2cc1OC,465.5430000000003,3.9105000000000025,2,8,137.85999999999999,5,4,33,Pass,Pass,Pass,Fail,PAINS,Alert,1,1,1,0,0,0,3,Moderate
CHEMBL266081,COc1cc2nc(N3CCN(C(=O)c4cccc(CCl)c4)CC3)nc(N)c2cc1OC,441.91900000000027,2.9304000000000006,1,7,93.81,5,4,31,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6314,COc1cc2nc(N3CCN(C(=O)/C=C/c4ccc(N=C=S)cc4)CC3)nc(N)c2cc1OC,476.5620000000003,3.325500000000001,1,9,106.17,6,4,34,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6343,COc1cc2nc(N3CCN(C(=O)/C=C/c4ccc(NC(=O)CBr)cc4)CC3)nc(N)c2cc1OC,555.4330000000002,2.9246000000000008,2,8,122.91000000000001,7,4,36,Fail,Pass,Fail,Pass,Clean,Alert,0,1,0,1,1,0,3,Moderate
CHEMBL204146,O=c1oc2c(O)c(O)ccc2c2ccc(O)cc12,244.20199999999997,2.0629999999999997,3,5,90.9,0,3,18,Pass,Pass,Fail,Pass,PAINS,Alert,1,1,0,1,0,0,3,Moderate
CHEMBL6355,O=c1oc2ccccc2c2ccccc12,196.20499999999998,2.946200000000001,0,2,30.21,0,3,15,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL6364,O=c1oc2c(O)c(O)ccc2c2ccccc12,228.20299999999997,2.3573999999999993,2,4,70.67,0,3,17,Pass,Pass,Fail,Pass,PAINS,Alert,1,1,0,1,0,0,3,Moderate
CHEMBL6365,O=c1oc2ccccc2c2cc(O)c(O)cc12,228.20299999999997,2.357400000000001,2,4,70.67,0,3,17,Pass,Pass,Fail,Pass,PAINS,Alert,1,1,0,1,0,0,3,Moderate
CHEMBL266458,O=c1oc2cc(O)c(O)cc2c2cc(O)c(O)cc12,260.20099999999996,1.7686,4,6,111.13000000000001,0,3,19,Pass,Pass,Fail,Pass,PAINS,Alert,1,1,0,1,0,0,3,Moderate
CHEMBL6366,COc1cc2nc(N3CCN(C(=O)COc4ccccc4)CC3)nc(N)c2cc1OC,423.47300000000024,1.9567999999999997,1,8,103.04,6,4,31,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL216458,C=C(C=O)C[C@H]1C[C@H](O)[C@]2(C)O[C@@H]3C[C@@H]4O[C@@H]5C[C@]6(C)O[C@]7(C)CC[C@@H]8O[C@@H]9C[C@]%10(C)O[C@@H]%11C(C)=CC(=O)O[C@H]%11C[C@H]%10O[C@H]9C[C@@H](C)[C@H]8O[C@H]7C[C@H]6O[C@@]5(C)C/C=C\[C@H]4O[C@H]3C[C@H]2O1,895.0960000000001,5.472100000000008,1,14,155.89999999999998,3,11,64,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL3,CN1CCC[C@H]1c1cccnc1,162.236,1.8483,0,2,16.130000000000003,1,2,12,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6200,c1cncc([C@@H]2CCCN2)c1,148.209,1.5061,1,2,24.92,1,2,11,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL266886,CCC(C)(C)NC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,617.6960000000003,3.6198000000000023,1,10,134.33,12,3,44,Fail,Fail,Fail,Fail,Clean,Clean,0,0,0,0,1,1,2,Poor
CHEMBL269132,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)NC(C)CC(C)C)C2)cc(OC)c1OC,631.7230000000002,3.865800000000003,1,10,134.33,13,3,45,Fail,Fail,Fail,Fail,Clean,Clean,0,0,0,0,1,1,2,Poor
CHEMBL269133,CCCC(C)NC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,617.6960000000003,3.6198000000000023,1,10,134.33,13,3,44,Fail,Fail,Fail,Fail,Clean,Clean,0,0,0,0,1,1,2,Poor
CHEMBL6346,O=C(C1CCCCN1)N1CCN(Cc2cccnc2)CC1,288.3950000000001,0.8678999999999992,1,4,48.470000000000006,3,3,21,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL414181,c1cncc(CN2CCN(C[C@@H]3CCCN3)CC2)c1,260.38499999999993,0.9512000000000003,1,4,31.400000000000006,4,3,19,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6334,c1cc(CN2CCN(C[C@@H]3CCCN3)CC2)ccn1,260.38499999999993,0.9511999999999998,1,4,31.4,4,3,19,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL263076,O=c1oc2c(O)c(O)ccc2c2cc(F)ccc12,246.19299999999996,2.4965,2,4,70.67,0,3,18,Pass,Pass,Fail,Pass,PAINS,Alert,1,1,0,1,0,0,3,Moderate
CHEMBL6335,O=c1oc2c(Cl)c(Cl)ccc2c2cc(O)c(O)cc12,297.093,3.664200000000001,2,4,70.67,0,3,19,Pass,Pass,Fail,Pass,PAINS,Alert,1,1,0,1,0,0,3,Moderate
CHEMBL6336,Cc1cc(O)c(O)c2oc(=O)c3ccc(F)cc3c12,260.21999999999997,2.804920000000001,2,4,70.67,0,3,19,Pass,Pass,Fail,Pass,PAINS,Alert,1,1,0,1,0,0,3,Moderate
CHEMBL6353,ONC1c2cc(O)c(O)cc2-c2cc(O)c(O)cc21,261.233,1.5575999999999992,6,6,113.18,1,3,19,Fail,Pass,Fail,Pass,PAINS,Alert,0,1,0,1,0,0,2,Poor
CHEMBL6345,O=C1c2cc(O)c(O)cc2-c2cc(O)c(O)cc21,244.20199999999997,1.7204000000000004,4,5,97.99000000000001,0,3,18,Pass,Pass,Fail,Pass,PAINS,Alert,1,1,0,1,0,0,3,Moderate
CHEMBL268770,O=c1oc2c(F)c(F)ccc2c2cc(O)c(O)cc12,264.18300000000005,2.635600000000001,2,4,70.67,0,3,19,Pass,Pass,Fail,Pass,PAINS,Alert,1,1,0,1,0,0,3,Moderate
